2025-10-10T09:03:13.482266,document_9259.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:03:13.604995,document_83548.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:13.729191,document_31905.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:13.854319,document_11208.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:13.978929,document_100332.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:14.107194,document_64196.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:14.255000,document_1077.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:14.381107,document_117406.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:14.513572,document_88674.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:14.644753,document_16089.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:14.771636,document_75505.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:14.900572,document_105729.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:15.028877,document_50439.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:15.153786,document_83539.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:15.279313,document_40812.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:15.404356,document_74000.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:15.533898,document_45956.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:15.659754,document_114517.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:15.785524,document_89085.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:15.911080,document_7857.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:16.039450,document_6524.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:16.168468,document_60230.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:16.294030,document_35482.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:16.434249,document_14990.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:16.559700,document_5248.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:16.686896,document_21268.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:16.811940,document_1998.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:16.938350,document_72070.json,Gemma 3-4B (MLX),failed,generate_step() got an unexpected keyword argument 'temp'
2025-10-10T09:03:28.097236,document_10929.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:04:09.034767,document_19117.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:04:25.465196,document_5114.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:04:54.521961,document_7160.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:05:10.726866,document_24849.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:05:28.057838,document_53787.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:05:38.991191,document_108121.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:05:38.991730,document_9658.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:06:16.608630,document_35412.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:06:27.876164,document_21868.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:06:38.902544,document_42565.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:06:50.143654,document_48509.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:07:08.477434,document_27910.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:08:14.717980,document_2719.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:08:40.329842,document_32122.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:09:01.275308,document_15283.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:10:05.396075,document_12183.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:10:25.107662,document_3025.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:10:40.873909,document_67032.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:10:53.484346,document_21375.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:11:34.066845,document_45322.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:11:53.513463,document_72036.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:12:05.119831,document_68799.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:12:23.956235,document_71760.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:12:49.044599,document_2259.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:13:07.412136,document_18783.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:13:31.885961,document_58760.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:13:44.285287,document_36136.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:14:01.940425,document_101957.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:14:14.293938,document_16588.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:14:14.295529,document_7348.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:14:14.295727,document_36972.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:14:27.891604,document_41506.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:14:49.721335,document_60903.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:15:03.657175,document_26598.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:15:13.946625,document_105462.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:15:32.498355,document_31773.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:15:50.587208,document_79015.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:16:10.126047,document_5732.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:16:21.436093,document_100234.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:16:33.812970,document_17027.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:16:52.200500,document_17566.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:17:10.263883,document_80588.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:17:28.319737,document_13386.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:17:28.320103,document_6834.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:17:59.619185,document_35083.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:18:17.813245,document_3244.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:18:37.590389,document_58037.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:18:55.896814,document_44707.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:19:15.544185,document_1426.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:19:26.921907,document_4198.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:19:44.787285,document_2832.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:20:03.184125,document_9136.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:20:21.376037,document_46486.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:20:21.376420,document_1149.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:20:32.702112,document_35963.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:20:45.982375,document_36140.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:20:57.504189,document_10581.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:21:33.397822,document_8729.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:21:53.325132,document_47388.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:22:15.262083,document_7222.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:22:35.032229,document_60922.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:22:48.479524,document_65764.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:23:07.223551,document_9117.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:23:38.745819,document_108180.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:24:05.936064,document_30032.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:24:17.046288,document_31163.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:24:29.248767,document_68605.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:24:42.101204,document_21966.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:25:01.306594,document_37065.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:25:24.279152,document_10810.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:25:41.884217,document_60567.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:29:01.923314,document_35628.json,Gemma 3-4B (MLX),failed,Timeout: A geração excedeu o limite de 200 segundos.
2025-10-10T09:29:19.730381,document_17464.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:29:19.730845,document_10310.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:29:36.054122,document_38465.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:29:54.290435,document_24626.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:30:12.221251,document_24278.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:30:27.040794,document_39319.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:30:45.863953,document_61611.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:31:03.806422,document_82778.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:31:15.795754,document_38789.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:31:34.141631,document_43578.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:31:53.224028,document_35634.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:32:12.826408,document_17591.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:32:32.929717,document_69716.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:32:52.243765,document_77954.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:33:06.900440,document_42015.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:33:33.104211,document_11192.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:33:54.385656,document_46454.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:34:43.698198,document_62428.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:35:01.751854,document_70116.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:35:28.241160,document_83105.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:35:41.371712,document_113220.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:35:54.309833,document_118171.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:36:08.298355,document_105205.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:36:32.857264,document_39139.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:36:52.307899,document_61036.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:38:15.503296,document_64253.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:38:44.034803,document_27305.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:39:23.890829,document_79263.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:39:57.723761,document_41117.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:40:11.237454,document_65214.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:40:35.436743,document_7205.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:40:51.543657,document_51257.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:41:11.654966,document_72938.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:41:31.493746,document_58102.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:41:45.931933,document_109085.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:42:04.842845,document_92408.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:42:17.265025,document_23743.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:42:17.265986,document_68758.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:42:31.581980,document_114607.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:42:46.026816,document_43936.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:43:09.837993,document_66648.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:44:28.495002,document_88563.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:44:51.748821,document_33148.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:45:05.072220,document_7438.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:45:30.693245,document_7479.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:45:56.065420,document_1201.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:46:08.585431,document_77135.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:46:19.999683,document_11383.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:46:38.557824,document_34719.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:46:57.867658,document_457.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:47:17.156764,document_10117.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:47:29.707041,document_37636.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:47:45.650495,document_80761.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:47:59.047405,document_72731.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:47:59.049833,document_4722.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:48:10.649044,document_19465.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:48:22.564567,document_32211.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:48:41.479572,document_7659.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:48:54.954653,document_75215.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:49:06.994785,document_11891.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:50:15.066470,document_33181.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:50:35.996226,document_46627.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:50:56.166109,document_28647.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:51:15.748359,document_46131.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:51:37.630331,document_42658.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:52:00.138832,document_1944.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:52:20.981818,document_31183.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:52:33.521386,document_60152.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:52:48.717555,document_112671.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:53:01.361147,document_114813.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:53:22.726507,document_36553.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:53:22.727453,document_6054.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:53:42.286380,document_62618.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:54:02.741593,document_16329.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:54:25.196048,document_84725.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:54:51.548587,document_1807.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:55:12.095944,document_50015.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:55:24.957075,document_87454.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:55:47.754349,document_4676.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:56:06.505442,document_30803.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:56:27.311361,document_36446.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:56:27.313154,document_13694.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:56:42.145094,document_51449.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:56:42.145597,document_2762.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:56:42.145783,document_1174.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:57:03.587311,document_31731.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:57:44.678079,document_28968.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:58:06.282388,document_26533.json,Gemma 3-4B (MLX),success,Schema generated successfully
2025-10-10T09:58:06.282898,document_5346.json,Qwen 2.5-Coder 14B (MLX),failed,Falha ao carregar o modelo Qwen 2.5-Coder 14B (MLX).
2025-10-10T09:58:27.474993,document_1629.json,Gemma 3-4B (MLX),success,Schema generated successfully
